event_id,method,no_track_found,more_than_1_track,phi_cut,start_outside,end_outside,inter_outside,end_in_beam_zone,angle_diff_cut
2932,GMM,False,True,False,False,False,False,False,False
2934,GMM,False,False,False,False,True,False,False,False
2935,GMM,True,False,False,False,False,False,False,False
2936,GMM,False,False,True,False,False,False,False,False
2937,GMM,False,False,False,False,True,False,False,False
2939,GMM,False,False,True,False,True,False,False,False
2940,GMM,False,True,False,False,False,False,False,False
2941,GMM,False,False,False,True,True,True,False,False
2942,GMM,False,False,False,True,True,True,False,False
2946,GMM,False,False,False,False,True,False,False,False
2948,GMM,False,False,False,False,True,False,False,False
2949,GMM,False,False,False,False,True,False,False,False
2950,GMM,False,False,True,False,True,False,False,False
2951,GMM,False,False,False,False,True,False,False,False
2953,GMM,False,False,False,False,True,False,False,False
2955,GMM,True,False,False,False,False,False,False,False
2957,GMM,False,False,False,False,False,False,False,True
2959,GMM,False,True,False,False,False,False,False,False
2967,GMM,False,False,False,False,True,False,False,False
2969,GMM,False,False,False,False,True,False,False,False
2970,GMM,False,False,True,False,True,False,False,False
2971,GMM,False,False,False,False,True,False,False,False
2973,GMM,False,False,True,False,True,False,False,False
2978,GMM,False,False,False,False,True,False,False,False
2979,GMM,False,True,False,False,False,False,False,False
2980,GMM,False,False,False,False,True,False,False,False
2983,GMM,False,False,False,False,True,False,False,False
2984,GMM,True,False,False,False,False,False,False,False
2985,GMM,False,False,False,False,True,False,False,False
2988,GMM,False,True,False,False,False,False,False,False
2989,GMM,False,False,False,False,True,False,False,False
2990,GMM,False,False,False,False,True,False,False,False
2991,GMM,False,False,True,False,True,False,False,True
2995,GMM,False,False,False,False,True,False,False,False
2996,GMM,False,False,False,False,True,False,False,False
2997,GMM,False,False,False,False,True,False,False,False
2998,GMM,False,False,False,False,True,False,False,False
2999,GMM,False,True,False,False,False,False,False,False
752,GMM,True,False,False,False,False,False,False,False
754,GMM,False,False,True,False,True,False,False,False
756,GMM,False,False,False,True,True,True,False,False
757,GMM,False,True,False,False,False,False,False,False
758,GMM,False,False,False,False,True,False,False,False
759,GMM,False,False,True,False,True,False,False,False
760,GMM,False,False,True,False,True,False,False,False
761,GMM,False,False,False,False,True,False,False,False
762,GMM,True,False,False,False,False,False,False,False
764,GMM,False,False,False,True,False,True,False,False
765,GMM,False,False,False,False,True,False,False,False
766,GMM,False,False,False,False,True,False,False,False
768,GMM,False,False,False,False,True,False,False,False
771,GMM,False,False,False,True,True,True,False,False
774,GMM,False,False,False,False,True,False,False,False
775,GMM,False,False,False,False,True,False,False,False
777,GMM,False,False,True,False,True,False,False,False
778,GMM,True,False,False,False,False,False,False,False
779,GMM,False,False,False,False,True,False,False,False
781,GMM,True,False,False,False,False,False,False,False
784,GMM,False,False,False,False,True,False,False,False
786,GMM,False,False,True,False,False,False,False,False
787,GMM,False,False,True,False,True,False,False,False
788,GMM,False,False,False,False,True,False,False,False
789,GMM,False,False,False,False,True,False,False,False
790,GMM,False,False,False,False,True,False,False,False
791,GMM,False,False,True,False,True,False,False,False
792,GMM,True,False,False,False,False,False,False,False
793,GMM,False,False,False,False,True,False,False,False
795,GMM,False,True,False,False,False,False,False,False
796,GMM,False,False,False,False,True,False,False,False
799,GMM,False,True,False,False,False,False,False,False
800,GMM,False,False,True,False,False,False,False,False
801,GMM,False,True,False,False,False,False,False,False
802,GMM,False,False,False,False,True,False,False,False
803,GMM,True,False,False,False,False,False,False,False
804,GMM,True,False,False,False,False,False,False,False
805,GMM,False,False,True,False,True,False,False,False
806,GMM,False,False,True,False,True,False,False,False
807,GMM,True,False,False,False,False,False,False,False
808,GMM,False,False,True,False,True,False,False,False
809,GMM,False,False,False,False,True,False,False,False
810,GMM,False,False,True,False,True,False,False,True
811,GMM,False,True,False,False,False,False,False,False
812,GMM,False,False,False,False,True,False,False,False
814,GMM,False,False,False,False,False,False,False,True
815,GMM,False,False,False,False,True,False,False,False
816,GMM,False,False,True,False,True,False,False,False
818,GMM,False,True,False,False,False,False,False,False
820,GMM,False,False,False,True,False,True,False,False
823,GMM,False,True,False,False,False,False,False,False
826,GMM,False,False,True,False,True,False,False,False
829,GMM,False,False,False,False,False,False,False,True
830,GMM,False,True,False,False,False,False,False,False
831,GMM,False,True,False,False,False,False,False,False
832,GMM,False,False,True,False,True,False,False,False
833,GMM,False,False,True,False,True,False,False,False
834,GMM,False,False,False,True,True,False,False,False
836,GMM,False,True,False,False,False,False,False,False
837,GMM,True,False,False,False,False,False,False,False
839,GMM,False,False,False,False,True,False,False,False
840,GMM,False,False,False,False,True,False,False,False
841,GMM,False,False,True,False,True,False,False,True
843,GMM,False,False,False,False,True,False,False,False
845,GMM,False,False,False,False,True,False,False,False
846,GMM,False,False,True,False,True,False,False,False
850,GMM,False,False,False,True,False,True,False,False
852,GMM,False,False,True,False,False,False,False,False
853,GMM,False,False,False,True,True,True,False,False
855,GMM,False,False,False,False,True,False,False,False
857,GMM,True,False,False,False,False,False,False,False
858,GMM,False,False,False,False,True,False,False,False
859,GMM,False,False,False,False,False,False,False,True
862,GMM,False,False,True,False,False,False,False,False
864,GMM,False,False,False,False,True,False,False,False
865,GMM,False,False,False,False,True,False,False,False
870,GMM,False,False,True,False,True,False,False,False
871,GMM,False,False,False,False,True,False,False,False
873,GMM,False,False,False,False,True,False,False,False
874,GMM,False,False,True,False,True,False,False,False
875,GMM,False,False,False,True,True,True,False,False
877,GMM,False,True,False,False,False,False,False,False
878,GMM,False,False,True,False,True,False,False,False
881,GMM,False,False,False,False,True,False,False,False
885,GMM,False,False,True,False,False,False,False,True
886,GMM,False,False,False,False,True,False,False,False
887,GMM,False,False,False,False,False,True,False,False
888,GMM,False,False,True,False,True,False,False,False
891,GMM,False,False,True,False,True,False,False,False
895,GMM,False,False,True,False,True,False,False,True
897,GMM,False,False,True,False,False,False,False,False
899,GMM,False,False,True,False,True,False,False,False
900,GMM,False,False,True,False,False,False,False,False
901,GMM,False,False,False,False,True,False,False,False
904,GMM,False,False,False,False,True,False,False,False
905,GMM,False,False,True,False,True,False,False,False
906,GMM,False,False,False,False,True,False,False,False
907,GMM,False,False,False,False,True,False,False,False
908,GMM,False,False,True,False,True,False,False,False
911,GMM,False,False,False,False,True,False,False,False
912,GMM,False,False,False,False,True,False,False,False
914,GMM,False,True,False,False,False,False,False,False
915,GMM,False,False,False,False,True,False,False,False
916,GMM,False,False,True,False,True,False,False,False
917,GMM,True,False,False,False,False,False,False,False
919,GMM,False,False,False,False,True,False,False,False
920,GMM,False,False,False,False,True,False,False,False
921,GMM,False,False,False,False,True,False,False,False
923,GMM,False,True,False,False,False,False,False,False
924,GMM,False,False,False,True,False,True,False,False
927,GMM,False,False,False,False,True,False,False,False
928,GMM,False,True,False,False,False,False,False,False
929,GMM,False,False,False,False,True,False,False,False
932,GMM,False,False,False,False,True,False,False,False
934,GMM,False,False,True,False,True,False,False,False
935,GMM,False,False,False,False,True,False,False,False
936,GMM,False,True,False,False,False,False,False,False
939,GMM,False,False,False,False,False,True,False,True
940,GMM,False,False,False,False,True,False,False,False
942,GMM,False,False,False,False,True,False,False,False
944,GMM,False,False,False,False,True,False,False,False
946,GMM,False,False,False,True,True,True,False,False
948,GMM,False,False,False,False,True,False,False,False
951,GMM,False,False,False,False,True,False,False,False
952,GMM,False,False,False,False,True,False,False,False
954,GMM,True,False,False,False,False,False,False,False
955,GMM,False,False,True,False,False,False,False,False
956,GMM,True,False,False,False,False,False,False,False
957,GMM,False,False,False,True,True,True,False,False
960,GMM,False,False,False,False,True,False,False,False
961,GMM,False,False,True,False,True,False,False,False
964,GMM,False,False,True,False,True,False,False,False
965,GMM,False,False,False,False,True,False,False,False
966,GMM,False,False,False,False,True,False,False,False
967,GMM,False,False,True,False,True,False,False,False
968,GMM,False,True,False,False,False,False,False,False
969,GMM,False,False,False,False,True,False,False,False
972,GMM,False,False,False,False,True,False,False,False
974,GMM,False,False,True,True,False,True,False,False
975,GMM,False,False,False,False,True,False,False,False
976,GMM,False,False,False,False,True,False,False,False
977,GMM,False,True,False,False,False,False,False,False
978,GMM,False,False,False,False,True,False,False,False
979,GMM,False,False,False,False,True,False,False,False
984,GMM,False,False,False,False,True,False,False,False
985,GMM,False,True,False,False,False,False,False,False
986,GMM,False,False,False,True,True,True,False,False
987,GMM,True,False,False,False,False,False,False,False
989,GMM,False,False,False,True,True,True,False,False
990,GMM,False,False,False,False,True,False,False,False
991,GMM,True,False,False,False,False,False,False,False
992,GMM,False,False,False,False,True,False,False,False
994,GMM,False,False,True,False,True,False,False,False
996,GMM,False,False,False,False,True,False,False,False
998,GMM,False,False,False,True,False,True,False,False
1000,GMM,False,False,False,True,False,True,False,False
501,RANSAC,False,False,True,False,True,False,False,False
503,RANSAC,False,False,False,False,True,False,False,False
506,RANSAC,False,False,False,False,True,False,False,False
507,RANSAC,False,True,False,False,False,False,False,False
508,RANSAC,False,False,False,False,True,False,False,False
509,RANSAC,False,False,True,False,True,False,False,False
510,RANSAC,False,False,False,False,True,False,False,False
511,RANSAC,False,False,False,False,True,False,False,False
512,RANSAC,False,False,False,False,True,False,False,False
513,RANSAC,False,False,False,True,True,True,False,False
514,RANSAC,False,True,False,False,False,False,False,False
515,RANSAC,False,True,False,False,False,False,False,False
516,RANSAC,False,False,False,False,True,False,False,False
517,RANSAC,False,True,False,False,False,False,False,False
519,RANSAC,False,False,False,False,True,False,False,False
521,RANSAC,False,False,True,False,True,False,False,False
523,RANSAC,False,False,False,False,True,False,False,False
524,RANSAC,False,True,False,False,False,False,False,False
525,RANSAC,False,False,True,False,True,False,False,False
526,RANSAC,True,False,False,False,False,False,False,False
528,RANSAC,False,False,True,False,False,False,False,False
529,RANSAC,False,False,False,False,True,False,False,False
530,RANSAC,True,False,False,False,False,False,False,False
531,RANSAC,False,True,False,False,False,False,False,False
532,RANSAC,False,False,True,False,False,False,False,False
533,RANSAC,False,False,True,False,True,True,False,False
534,RANSAC,False,False,False,False,True,False,False,False
535,RANSAC,False,True,False,False,False,False,False,False
536,RANSAC,False,False,False,False,True,False,False,False
537,RANSAC,False,True,False,False,False,False,False,False
538,RANSAC,False,True,False,False,False,False,False,False
539,RANSAC,False,False,True,False,True,False,False,False
540,RANSAC,False,False,False,False,True,False,False,False
542,RANSAC,False,False,False,False,True,False,False,False
543,RANSAC,False,False,False,False,True,False,False,False
544,RANSAC,False,False,False,False,True,False,False,False
545,RANSAC,False,False,False,False,True,False,False,False
546,RANSAC,False,False,False,False,True,False,False,False
548,RANSAC,False,True,False,False,False,False,False,False
550,RANSAC,False,False,False,False,True,False,False,False
551,RANSAC,False,False,True,False,True,False,False,False
552,RANSAC,False,False,False,False,True,False,False,False
553,RANSAC,False,False,True,False,False,False,False,False
556,RANSAC,False,False,False,False,False,True,False,False
557,RANSAC,False,True,False,False,False,False,False,False
561,RANSAC,False,False,True,False,True,False,False,False
564,RANSAC,False,False,True,False,True,False,False,False
565,RANSAC,False,True,False,False,False,False,False,False
566,RANSAC,False,False,False,False,True,False,False,False
569,RANSAC,False,False,False,False,True,False,False,False
570,RANSAC,False,False,False,False,True,False,False,False
572,RANSAC,False,False,False,False,True,False,False,False
573,RANSAC,False,True,False,False,False,False,False,False
574,RANSAC,False,True,False,False,False,False,False,False
575,RANSAC,False,False,True,False,True,False,False,False
576,RANSAC,True,False,False,False,False,False,False,False
577,RANSAC,False,True,False,False,False,False,False,False
578,RANSAC,False,False,False,False,True,False,False,False
579,RANSAC,False,False,False,False,True,False,False,False
580,RANSAC,False,True,False,False,False,False,False,False
581,RANSAC,False,True,False,False,False,False,False,False
582,RANSAC,False,True,False,False,False,False,False,False
583,RANSAC,False,True,False,False,False,False,False,False
584,RANSAC,False,True,False,False,False,False,False,False
586,RANSAC,False,False,False,False,True,False,False,False
588,RANSAC,False,False,False,False,True,False,False,False
591,RANSAC,False,False,True,False,False,False,False,False
592,RANSAC,False,True,False,False,False,False,False,False
593,RANSAC,False,False,True,False,True,False,True,False
594,RANSAC,False,True,False,False,False,False,False,False
597,RANSAC,False,False,True,False,True,False,False,False
598,RANSAC,False,False,False,False,True,False,False,False
599,RANSAC,False,True,False,False,False,False,False,False
601,RANSAC,False,True,False,False,False,False,False,False
603,RANSAC,False,False,False,False,True,False,False,False
604,RANSAC,False,False,True,False,True,False,False,False
607,RANSAC,False,False,True,False,True,False,True,False
608,RANSAC,False,False,False,False,True,False,False,False
610,RANSAC,False,True,False,False,False,False,False,False
612,RANSAC,False,False,False,False,True,False,False,False
614,RANSAC,False,False,False,False,True,False,False,False
615,RANSAC,False,False,True,False,True,False,False,False
616,RANSAC,False,True,False,False,False,False,False,False
617,RANSAC,False,False,True,False,True,False,False,False
618,RANSAC,False,False,False,True,False,True,False,False
620,RANSAC,True,False,False,False,False,False,False,False
621,RANSAC,False,False,False,False,True,False,False,False
622,RANSAC,False,False,False,False,True,False,False,False
623,RANSAC,False,False,False,False,True,False,False,False
624,RANSAC,False,True,False,False,False,False,False,False
627,RANSAC,False,False,False,False,True,False,False,False
628,RANSAC,False,False,True,False,False,False,False,False
630,RANSAC,False,False,True,False,False,False,False,False
631,RANSAC,False,False,False,False,True,False,False,False
632,RANSAC,False,False,False,False,True,False,False,False
634,RANSAC,False,False,False,False,True,False,False,False
637,RANSAC,False,True,False,False,False,False,False,False
639,RANSAC,False,False,False,False,True,False,False,False
640,RANSAC,True,False,False,False,False,False,False,False
641,RANSAC,False,False,True,False,True,False,False,False
645,RANSAC,False,False,False,False,True,False,False,False
647,RANSAC,False,False,False,False,True,False,False,False
649,RANSAC,False,False,False,False,True,False,False,False
650,RANSAC,False,False,False,False,True,False,False,False
651,RANSAC,False,False,True,False,False,False,False,False
652,RANSAC,False,False,False,False,True,False,False,False
654,RANSAC,False,True,False,False,False,False,False,False
655,RANSAC,False,False,True,False,True,False,False,False
656,RANSAC,True,False,False,False,False,False,False,False
657,RANSAC,False,False,True,False,True,False,False,False
658,RANSAC,False,False,False,False,True,False,False,False
659,RANSAC,False,False,False,False,True,False,False,False
660,RANSAC,False,False,False,False,True,False,False,False
661,RANSAC,False,False,False,False,True,False,False,False
662,RANSAC,False,False,True,False,False,False,False,False
664,RANSAC,False,True,False,False,False,False,False,False
667,RANSAC,False,False,False,False,True,False,False,False
668,RANSAC,False,True,False,False,False,False,False,False
669,RANSAC,False,False,False,False,True,False,False,False
670,RANSAC,False,True,False,False,False,False,False,False
671,RANSAC,False,False,True,False,True,False,False,False
672,RANSAC,False,True,False,False,False,False,False,False
673,RANSAC,False,False,True,False,True,False,False,False
674,RANSAC,False,False,False,False,True,False,False,False
677,RANSAC,False,False,False,False,True,False,False,False
678,RANSAC,False,False,False,False,True,False,False,False
681,RANSAC,False,False,False,False,True,False,False,False
683,RANSAC,False,False,False,True,True,False,False,True
685,RANSAC,False,False,True,False,True,False,True,False
686,RANSAC,False,False,False,False,True,False,False,False
687,RANSAC,True,False,False,False,False,False,False,False
690,RANSAC,False,False,True,False,True,False,False,False
691,RANSAC,False,True,False,False,False,False,False,False
692,RANSAC,False,False,False,False,True,False,False,False
693,RANSAC,False,False,True,False,True,False,False,False
694,RANSAC,False,False,False,False,True,False,False,False
695,RANSAC,False,True,False,False,False,False,False,False
696,RANSAC,False,False,True,False,True,False,False,False
699,RANSAC,False,False,False,False,True,False,False,False
701,RANSAC,False,False,True,False,False,False,False,False
703,RANSAC,False,True,False,False,False,False,False,False
704,RANSAC,False,False,True,False,True,False,False,False
705,RANSAC,False,False,False,False,True,False,False,False
706,RANSAC,False,False,False,False,True,False,False,False
707,RANSAC,False,False,False,False,True,False,False,False
708,RANSAC,True,False,False,False,False,False,False,False
710,RANSAC,False,False,True,False,True,False,False,False
711,RANSAC,False,False,False,False,True,False,False,False
712,RANSAC,False,False,False,False,True,False,False,False
713,RANSAC,False,False,False,False,True,False,False,False
714,RANSAC,False,False,True,False,True,False,False,False
715,RANSAC,False,False,True,False,True,False,False,False
716,RANSAC,False,False,True,False,False,False,False,False
717,RANSAC,False,False,True,False,False,False,False,False
718,RANSAC,False,True,False,False,False,False,False,False
719,RANSAC,False,False,True,False,True,False,False,False
721,RANSAC,True,False,False,False,False,False,False,False
723,RANSAC,False,True,False,False,False,False,False,False
724,RANSAC,False,False,False,False,True,False,False,False
725,RANSAC,False,False,False,True,False,True,False,False
726,RANSAC,False,False,True,False,True,False,False,False
727,RANSAC,False,False,True,False,True,False,False,False
728,RANSAC,True,False,False,False,False,False,False,False
729,RANSAC,False,False,False,False,True,False,False,False
730,RANSAC,False,True,False,False,False,False,False,False
731,RANSAC,False,True,False,False,False,False,False,False
732,RANSAC,False,False,False,False,True,False,False,False
733,RANSAC,False,True,False,False,False,False,False,False
734,RANSAC,False,True,False,False,False,False,False,False
735,RANSAC,False,False,False,False,True,False,False,False
736,RANSAC,False,True,False,False,False,False,False,False
737,RANSAC,False,True,False,False,False,False,False,False
739,RANSAC,False,False,False,False,True,False,False,False
740,RANSAC,False,False,False,False,True,False,False,False
745,RANSAC,False,False,False,False,True,True,False,False
746,RANSAC,False,True,False,False,False,False,False,False
747,RANSAC,False,False,True,False,True,False,False,False
748,RANSAC,False,True,False,False,False,False,False,False
749,RANSAC,False,False,True,False,True,False,False,False
750,RANSAC,False,False,True,False,False,False,False,False
3501,RANSAC,False,True,False,False,False,False,False,False
3503,RANSAC,False,False,False,False,True,False,False,False
3504,RANSAC,False,True,False,False,False,False,False,False
3506,RANSAC,False,False,False,False,True,False,False,False
3509,RANSAC,True,False,False,False,False,False,False,False
3510,RANSAC,False,False,False,True,True,True,False,False
3511,RANSAC,True,False,False,False,False,False,False,False
3513,RANSAC,False,False,False,False,False,True,False,False
3515,RANSAC,False,False,True,False,True,False,False,False
3516,RANSAC,False,False,False,False,True,False,False,False
3517,RANSAC,False,True,False,False,False,False,False,False
3518,RANSAC,False,False,True,False,False,False,False,False
3519,RANSAC,False,True,False,False,False,False,False,False
3520,RANSAC,False,True,False,False,False,False,False,False
3522,RANSAC,False,False,True,False,True,False,False,False
3524,RANSAC,False,False,True,False,True,False,False,False
3527,RANSAC,True,False,False,False,False,False,False,False
3528,RANSAC,False,False,True,False,True,False,False,False
3531,RANSAC,True,False,False,False,False,False,False,False
3532,RANSAC,False,False,True,False,False,False,False,False
3533,RANSAC,False,False,False,False,True,False,False,False
3534,RANSAC,False,False,False,False,True,False,False,False
3537,RANSAC,False,True,False,False,False,False,False,False
3538,RANSAC,False,False,False,False,True,False,False,False
3539,RANSAC,False,False,False,False,True,False,False,False
3540,RANSAC,False,False,False,False,True,False,False,False
3542,RANSAC,False,False,True,False,True,False,False,False
3543,RANSAC,False,True,False,False,False,False,False,False
3544,RANSAC,False,True,False,False,False,False,False,False
3545,RANSAC,False,True,False,False,False,False,False,False
3546,RANSAC,False,False,False,False,True,False,False,False
3547,RANSAC,False,False,False,False,True,False,False,False
3549,RANSAC,False,False,True,True,True,False,False,False
3550,RANSAC,False,False,False,False,True,False,False,False
3551,RANSAC,False,False,False,False,True,False,False,False
3552,RANSAC,False,True,False,False,False,False,False,False
3554,RANSAC,False,False,False,False,True,False,False,False
3555,RANSAC,False,False,True,False,False,False,False,False
3558,RANSAC,False,True,False,False,False,False,False,False
3561,RANSAC,False,True,False,False,False,False,False,False
3562,RANSAC,False,False,True,False,True,False,False,False
3564,RANSAC,False,False,False,False,True,False,False,False
3565,RANSAC,False,False,False,True,False,True,False,False
3566,RANSAC,False,False,False,True,True,True,False,False
3569,RANSAC,False,False,True,False,False,False,False,False
3570,RANSAC,False,True,False,False,False,False,False,False
3572,RANSAC,False,True,False,False,False,False,False,False
3573,RANSAC,False,False,False,False,True,False,False,False
3574,RANSAC,False,False,False,False,True,False,False,False
3575,RANSAC,False,True,False,False,False,False,False,False
3576,RANSAC,False,False,True,False,False,False,False,False
3578,RANSAC,False,True,False,False,False,False,False,False
3579,RANSAC,False,False,True,False,True,False,False,False
3580,RANSAC,True,False,False,False,False,False,False,False
3581,RANSAC,False,False,False,False,True,False,False,False
3582,RANSAC,False,False,False,False,True,False,False,False
3583,RANSAC,False,False,False,False,True,False,False,False
3585,RANSAC,False,False,False,False,True,False,False,False
3586,RANSAC,True,False,False,False,False,False,False,False
3589,RANSAC,False,True,False,False,False,False,False,False
3590,RANSAC,False,False,False,False,True,False,False,False
3591,RANSAC,False,False,False,False,True,False,False,False
3593,RANSAC,False,False,False,True,False,True,False,False
3595,RANSAC,False,True,False,False,False,False,False,False
3596,RANSAC,False,False,False,False,True,False,False,False
3597,RANSAC,False,True,False,False,False,False,False,False
3600,RANSAC,False,True,False,False,False,False,False,False
3601,RANSAC,False,False,False,False,True,False,False,False
3602,RANSAC,False,False,True,False,True,False,False,False
3603,RANSAC,False,True,False,False,False,False,False,False
3605,RANSAC,False,True,False,False,False,False,False,False
3606,RANSAC,False,False,False,False,True,False,False,False
3607,RANSAC,False,False,True,False,True,False,False,False
3608,RANSAC,False,False,False,False,True,False,False,False
3609,RANSAC,False,True,False,False,False,False,False,False
3610,RANSAC,False,False,False,False,True,False,False,False
3614,RANSAC,False,False,False,False,True,False,False,False
3615,RANSAC,False,False,False,False,True,False,False,False
3616,RANSAC,False,False,False,False,True,False,False,False
3617,RANSAC,True,False,False,False,False,False,False,False
3618,RANSAC,False,False,False,False,True,False,False,False
3619,RANSAC,False,False,True,False,False,False,False,False
3620,RANSAC,False,False,False,False,True,False,False,False
3621,RANSAC,False,False,False,False,True,False,False,False
3622,RANSAC,False,False,False,False,True,False,False,False
3623,RANSAC,False,False,True,False,False,False,False,False
3625,RANSAC,False,False,False,False,True,False,False,False
3626,RANSAC,False,True,False,False,False,False,False,False
3627,RANSAC,False,False,True,False,True,False,False,False
3629,RANSAC,False,True,False,False,False,False,False,False
3630,RANSAC,False,False,False,False,True,False,False,False
3633,RANSAC,False,True,False,False,False,False,False,False
3634,RANSAC,False,False,False,False,True,False,False,False
3635,RANSAC,False,False,True,False,True,False,False,False
3636,RANSAC,False,True,False,False,False,False,False,False
3637,RANSAC,False,True,False,False,False,False,False,False
3638,RANSAC,False,False,False,False,True,False,False,False
3639,RANSAC,False,False,True,False,False,True,False,False
3643,RANSAC,False,True,False,False,False,False,False,False
3646,RANSAC,False,False,False,False,True,False,False,False
3647,RANSAC,False,False,True,False,True,False,False,False
3648,RANSAC,False,False,False,False,True,False,False,False
3649,RANSAC,False,False,True,False,False,False,False,False
3651,RANSAC,False,True,False,False,False,False,False,False
3652,RANSAC,False,False,False,True,False,True,False,False
3654,RANSAC,False,True,False,False,False,False,False,False
3655,RANSAC,False,False,False,False,True,False,False,False
3656,RANSAC,False,True,False,False,False,False,False,False
3657,RANSAC,False,False,False,False,True,False,False,False
3659,RANSAC,False,False,False,False,True,False,False,False
3663,RANSAC,False,False,True,False,False,False,False,False
3665,RANSAC,False,False,False,False,True,False,False,False
3666,RANSAC,False,False,False,False,True,False,False,False
3667,RANSAC,False,False,False,False,True,False,False,False
3671,RANSAC,False,False,False,False,True,False,False,False
3672,RANSAC,False,False,False,False,True,False,False,False
3673,RANSAC,False,False,True,False,True,False,False,False
3674,RANSAC,False,False,True,False,True,False,False,False
3675,RANSAC,False,False,False,False,True,False,False,False
3677,RANSAC,False,False,False,True,False,True,False,False
3678,RANSAC,False,False,False,False,True,False,False,False
3682,RANSAC,False,False,False,False,True,False,False,False
3683,RANSAC,False,False,False,False,True,False,False,False
3684,RANSAC,False,False,True,False,True,False,False,False
3686,RANSAC,False,False,True,False,True,False,False,False
3687,RANSAC,False,True,False,False,False,False,False,False
3688,RANSAC,False,False,True,False,True,False,False,False
3689,RANSAC,False,False,True,False,False,False,False,False
3690,RANSAC,False,False,False,False,True,False,False,False
3691,RANSAC,False,False,False,False,True,False,False,False
3693,RANSAC,True,False,False,False,False,False,False,False
3694,RANSAC,True,False,False,False,False,False,False,False
3695,RANSAC,False,False,False,False,True,False,False,False
3697,RANSAC,False,False,True,False,True,False,False,False
3698,RANSAC,False,True,False,False,False,False,False,False
3699,RANSAC,False,True,False,False,False,False,False,False
3700,RANSAC,False,False,False,False,True,False,False,False
3702,RANSAC,False,False,False,False,True,False,False,False
3703,RANSAC,False,False,True,False,False,False,False,False
3704,RANSAC,False,False,True,False,True,False,False,False
3705,RANSAC,False,False,True,False,True,False,False,False
3706,RANSAC,False,False,True,False,False,False,False,False
3707,RANSAC,True,False,False,False,False,False,False,False
3708,RANSAC,False,True,False,False,False,False,False,False
3709,RANSAC,False,False,False,False,True,False,False,False
3710,RANSAC,False,False,True,False,False,False,False,False
3711,RANSAC,False,False,False,False,True,False,False,False
3713,RANSAC,False,False,False,False,True,False,False,False
3714,RANSAC,False,False,False,False,True,False,False,False
3715,RANSAC,False,False,True,False,True,False,False,False
3716,RANSAC,False,True,False,False,False,False,False,False
3717,RANSAC,False,False,False,False,True,False,False,False
3718,RANSAC,False,True,False,False,False,False,False,False
3719,RANSAC,False,False,False,False,True,False,False,False
3720,RANSAC,False,False,True,False,True,False,False,False
3721,RANSAC,False,True,False,False,False,False,False,False
3723,RANSAC,False,False,False,False,True,False,False,False
3724,RANSAC,False,True,False,False,False,False,False,False
3725,RANSAC,False,False,True,False,True,False,False,False
3726,RANSAC,False,True,False,False,False,False,False,False
3727,RANSAC,True,False,False,False,False,False,False,False
3728,RANSAC,False,False,False,False,True,False,False,False
3730,RANSAC,False,False,False,False,True,False,False,False
3731,RANSAC,True,False,False,False,False,False,False,False
3732,RANSAC,False,False,True,False,True,False,False,False
3733,RANSAC,False,False,False,False,True,False,False,False
3734,RANSAC,False,True,False,False,False,False,False,False
3735,RANSAC,False,True,False,False,False,False,False,False
3736,RANSAC,False,False,False,False,True,False,False,False
3737,RANSAC,False,False,False,False,True,False,False,True
3738,RANSAC,False,True,False,False,False,False,False,False
3740,RANSAC,True,False,False,False,False,False,False,False
3742,RANSAC,False,True,False,False,False,False,False,False
3743,RANSAC,False,False,True,False,True,False,False,False
3744,RANSAC,False,True,False,False,False,False,False,False
3747,RANSAC,False,False,True,False,True,False,False,False
3748,RANSAC,False,False,True,False,True,False,False,False
3749,RANSAC,True,False,False,False,False,False,False,False
3750,RANSAC,False,False,True,False,True,False,False,False
3751,RANSAC,False,True,False,False,False,False,False,False
3752,RANSAC,False,False,True,False,True,False,False,False
3753,RANSAC,False,False,False,False,True,False,False,False
3754,RANSAC,False,False,True,False,False,False,False,False
3757,RANSAC,False,False,True,False,False,False,True,False
3759,RANSAC,False,False,False,False,True,False,False,False
3760,RANSAC,True,False,False,False,False,False,False,False
3762,RANSAC,False,False,True,False,True,False,False,False
3763,RANSAC,False,False,True,False,False,False,False,False
3764,RANSAC,False,True,False,False,False,False,False,False
3766,RANSAC,False,False,True,False,True,False,False,False
3767,RANSAC,False,False,True,False,False,False,False,False
3768,RANSAC,False,False,False,False,True,False,False,False
3769,RANSAC,False,False,True,False,True,False,False,False
3771,RANSAC,False,False,False,False,True,False,False,False
3773,RANSAC,False,False,True,False,True,False,False,False
3774,RANSAC,False,True,False,False,False,False,False,False
3775,RANSAC,True,False,False,False,False,False,False,False
3777,RANSAC,False,True,False,False,False,False,False,False
3778,RANSAC,False,True,False,False,False,False,False,False
3782,RANSAC,False,False,False,False,True,False,False,False
3783,RANSAC,False,False,False,False,True,False,False,False
3785,RANSAC,True,False,False,False,False,False,False,False
3786,RANSAC,True,False,False,False,False,False,False,False
3787,RANSAC,False,True,False,False,False,False,False,False
3789,RANSAC,False,False,True,False,True,False,False,False
3790,RANSAC,False,False,True,False,True,False,False,False
3793,RANSAC,False,False,False,False,True,False,False,False
3794,RANSAC,False,False,True,False,False,False,False,False
3795,RANSAC,False,True,False,False,False,False,False,False
3796,RANSAC,False,False,False,False,True,False,False,False
3797,RANSAC,False,False,True,False,True,True,False,True
3798,RANSAC,False,True,False,False,False,False,False,False
